id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1314263338830921728,1314263338830921728,2020-10-08 19:56:12 CEST,2020-10-08,19:56:12,+0100,745549805338787840,chrlatz,Christian Latz,,"Die Friedrichstraße ist mit ihrem bisherigen Angebot tot. Der Verkehrsversuch wird sie nicht retten - und das war trotz Beteuerungen auch nie das vorrangige Ziel. Aber um die Flaniermeile kann ein neuer, lebendiger Ort entstehen. Mein Kommentar:  https://t.co/BSy6TFmAIt",de,[],['https://www.morgenpost.de/meinung/article230625026/Die-Friedrichstrasse-ist-in-der-heutigen-Form-tot.html'],[],1,2,8,[],[],https://twitter.com/ChrLatz/status/1314263338830921728,False,,0,,,,,,,,[],,,,
1314250378402291713,1314250378402291713,2020-10-08 19:04:42 CEST,2020-10-08,19:04:42,+0100,22926365,tagesspiegel,Tagesspiegel,,"Die Klagen der Anrainer über die autofreie #Friedrichstraße werden lauter: Kein Konzept, kaum Besucher. Ein Abbruch vor Januar wurde am Donnerstag von @DasselVon aber ausgeschlossen.  https://t.co/42z7px8E9N",de,"[{'screen_name': 'dasselvon', 'name': 'stephan von dassel', 'id': '732924045524668416'}]",['https://www.tagesspiegel.de/berlin/kritik-an-autofreier-friedrichstrasse-bis-zu-35-prozent-weniger-kunden-in-den-galeries-lafayette/26256642.html'],[],35,18,44,['friedrichstraße'],[],https://twitter.com/Tagesspiegel/status/1314250378402291713,False,,0,,,,,,,,[],,,,
1314248290746208257,1313949548763643906,2020-10-08 18:56:24 CEST,2020-10-08,18:56:24,+0100,4773914135,nitram2050,Martin,,@feld0001 @BerlinCyclist @ascanious @RetepSix @zrndng @krefeldrad @flobieder @fdp Finde der Testzeitraum für die autofreie Friedrichstraße sollte bei jedem Auto was da durch fährt wieder von vorne beginnen.,de,[],[],[],2,4,23,[],[],https://twitter.com/nitram2050/status/1314248290746208257,False,,0,,,,,,,,"[{'screen_name': 'feld0001', 'name': 'feld0001 🚲🏃\u200d♂️🦄 🍙', 'id': '1199390680830922753'}, {'screen_name': 'BerlinCyclist', 'name': 'רוכב אופניים בברלין', 'id': '4765978013'}, {'screen_name': 'ascanious', 'name': 'ascanious', 'id': '1218472509479190528'}, {'screen_name': 'RetepSix', 'name': 'Retep Six', 'id': '43685711'}, {'screen_name': 'zrndng', 'name': 'glhrtng • #bildBoykott', 'id': '4853936067'}, {'screen_name': 'krefeldrad', 'name': 'Der Radlmann', 'id': '959145229868728320'}, {'screen_name': 'flobieder', 'name': 'Florian Bieder', 'id': '4212971422'}, {'screen_name': 'fdp', 'name': 'FDP', 'id': '39475170'}]",,,,
1314239700274733059,1314239700274733059,2020-10-08 18:22:16 CEST,2020-10-08,18:22:16,+0100,1200001141494427648,sebastian_hurra,Sebastian 🙃,,"#Flaniermeile #Friedrichstrasse ist 1 Voll-Flop, ein Totalausfall  Wer kann ernsthaft erwartet haben, dass 1 sperrmüllgesäumter Radrennweg plötzlich für Umsatzschub beim Handel sorgt?  Der Mist gehört unverzüglich rückgebaut, vollkommen unfähige Senatorin Günther rausgeschmissen",de,[],[],[],1,7,11,"['flaniermeile', 'friedrichstrasse']",[],https://twitter.com/Sebastian_hurra/status/1314239700274733059,False,https://twitter.com/ChrLatz/status/1314199545144725506,0,,,,,,,,[],,,,
1314131905307127808,1314127877332443142,2020-10-08 11:13:56 CEST,2020-10-08,11:13:56,+0100,2833551,hanno,hanno,,"@paskolumbus weiß nicht wie dir das geht, aber wenn leute von anderswo ein bild einer popup-bikelane und von den 500 meter autofreie friedrichstraße gesehen haben und dann denken Berlin ist das Fahrradparadies möchte ich sie ja immer gern zu einer Tour über den Marzahner Knoten einladen",de,[],[],[],0,0,1,[],[],https://twitter.com/hanno/status/1314131905307127808,False,,0,,,,,,,,"[{'screen_name': 'paskolumbus', 'name': 'Pascal', 'id': '3018377950'}]",,,,
1313966870387666945,1300741857643765765,2020-10-08 00:18:08 CEST,2020-10-08,00:18:08,+0100,1076922409876365313,berlin_radler,berlin_radler,,@berlars @Angelo_Rad @Scr_at @fisch_N_chips @VanMoof @polizeiberlin Können wir bitte personellen Schutz der sogenannten Flaniermeile Friedrichstraße analog zur englischen Botschaft in der Wilhelmstraße bekommen? So mit Hüttchen und Männlein mit MPs? 😊,de,[],[],[],0,0,3,[],[],https://twitter.com/berlin_radler/status/1313966870387666945,False,,0,,,,,,,,"[{'screen_name': 'berlars', 'name': 'Lars aus Berlin', 'id': '280946988'}, {'screen_name': 'Angelo_Rad', 'name': 'Angelo 🌻🚒🔥🚑', 'id': '1267544293436198917'}, {'screen_name': 'Scr_at', 'name': 'Scr.at', 'id': '20337919'}, {'screen_name': 'fisch_N_chips', 'name': 'Malte Frerichs', 'id': '1161471818'}, {'screen_name': 'VanMoof', 'name': 'VanMoof', 'id': '49613432'}, {'screen_name': 'polizeiberlin', 'name': 'Polizei Berlin', 'id': '2397974054'}]",,,,
1313896443590172672,1313896443590172672,2020-10-07 19:38:17 CEST,2020-10-07,19:38:17,+0100,954096649932034048,asltf,André 🏃🚴 🐱,,"Das @BA_Mitte_Berlin hat wieder ein neues freundliches ""fickt euch doch"" für mobilitätseingeschränkte Menschen abseits der Flaniermeile #Friedrichstrasse @fussverkehr_de  https://t.co/wruHg5tTbT",de,"[{'screen_name': 'ba_mitte_berlin', 'name': 'bezirksamt mitte', 'id': '2931888743'}, {'screen_name': 'fussverkehr_de', 'name': 'fuss e.v.', 'id': '1040518772451356672'}]",[],"['https://pbs.twimg.com/media/EjvlhGfWkAAkOQl.jpg', 'https://pbs.twimg.com/media/EjvlqSNWAAAkU76.png']",3,5,26,['friedrichstrasse'],[],https://twitter.com/asltf/status/1313896443590172672,False,,1,https://pbs.twimg.com/media/EjvlhGfWkAAkOQl.jpg,,,,,,,[],,,,
1313840531743674374,1313825055995039744,2020-10-07 15:56:07 CEST,2020-10-07,15:56:07,+0100,2903547838,geralt67,Geralt Witcher,,"@morgenpost Interessant wäre doch mal, wieviel Geschäfte in der Friedrichstraße durch die autofreie Zone über eine Schliessung nachdenken... 🤔 Wirtschaft zerstören, aber Geld mit vollen Händen ausgeben - das kann R2G 😖",de,[],[],[],0,0,3,[],[],https://twitter.com/Geralt67/status/1313840531743674374,False,,0,,,,,,,,"[{'screen_name': 'morgenpost', 'name': 'Berliner Morgenpost', 'id': '19240255'}]",,,,
1313835573912760322,1313835573912760322,2020-10-07 15:36:25 CEST,2020-10-07,15:36:25,+0100,2949072563,lisette1701,Lisette,,Heute Nachmittag wieder reger Verkehr auf der Flaniermeile #friedrichstraße  https://t.co/nYI0J0M3Lj,de,[],[],"['https://pbs.twimg.com/media/EjuuajkX0AAubCW.jpg', 'https://pbs.twimg.com/media/EjuuajiWAAEmOyi.jpg']",11,8,63,['friedrichstraße'],[],https://twitter.com/Lisette1701/status/1313835573912760322,False,,1,https://pbs.twimg.com/media/EjuuajkX0AAubCW.jpg,,,,,,,[],,,,
1313778368396095491,1313106998137958407,2020-10-07 11:49:06 CEST,2020-10-07,11:49:06,+0100,736311095539949568,philvasar,Philipp Hammer,,"@MaxRaab1988 @db11fs @tschwarz1204 Wo hat man die denn in Berlin ausgeschlossen außer von einer Straße (der Friedrichstraße)? Das finde ich wiederum das Problem an der Debatte: hier kannst du nicht mal eine autofreie Straße errichten, ohne dass es heißt hier würde alles für Autos gesperrt.",de,[],[],[],0,0,0,[],[],https://twitter.com/philvasar/status/1313778368396095491,False,,0,,,,,,,,"[{'screen_name': 'MaxRaab1988', 'name': 'Max Raab 🇩🇪🇪🇺', 'id': '1291776298717712386'}, {'screen_name': 'db11fs', 'name': 'David Ballaschk', 'id': '227253167'}, {'screen_name': 'tschwarz1204', 'name': 'timo schwarz', 'id': '594117513'}]",,,,
1313601205604700160,1313601205604700160,2020-10-07 00:05:07 CEST,2020-10-07,00:05:07,+0100,1250906500513570819,mauerschauer,goodnewseveryone,,Wir müssen einfach schneller Fakten schaffen. Die Friedrichstraße ist das beste Beispiel. Während alle noch lamentieren müssten schon drei neue autofreie Straßen ausgewiesen werden. Nur so klappt das.,de,[],[],[],0,0,3,[],[],https://twitter.com/Mauerschauer/status/1313601205604700160,False,,0,,,,,,,,[],,,,
1313448479746920449,1313448479746920449,2020-10-06 13:58:14 CEST,2020-10-06,13:58:14,+0100,1200001141494427648,sebastian_hurra,Sebastian 🙃,,Linksgrüne #Verkehrswende heißt in der #Flaniermeile #Friedrichstrasse offenbar auch:  Nicht mal mehr die Kampfstrampler haben Bock aufs Durchrasen,de,[],[],[],0,1,5,"['verkehrswende', 'flaniermeile', 'friedrichstrasse']",[],https://twitter.com/Sebastian_hurra/status/1313448479746920449,False,https://twitter.com/fotogordongross/status/1313445098890448896,0,,,,,,,,[],,,,
1313151830575247362,1313107857391456256,2020-10-05 18:19:28 CEST,2020-10-05,18:19:28,+0100,1275183817,nicolasblume,Nicolas Blume 🏳️‍🌈 🇪🇺 #KlimaVor8,,"@MaxLandero @lina_tereshkova @FTeklik @PhilipLeButt Wo genau? Was meinst du? Der Verkehr führt schon seit Jahrzehnten durch die Innenstadt. Die Grünen kämpfen eher für das Gegenteil, siehe Autofreie Friedrichstraße.",de,[],[],[],1,0,0,[],[],https://twitter.com/nicolasblume/status/1313151830575247362,False,,0,,,,,,,,"[{'screen_name': 'MaxLandero', 'name': 'Max Landero', 'id': '2860508638'}, {'screen_name': 'lina_tereshkova', 'name': 'Lina Tereshkova (zu Hause) 😷🌹', 'id': '833756337544757248'}, {'screen_name': 'FTeklik', 'name': 'Florian Teklik', 'id': '845731090857906176'}, {'screen_name': 'PhilipLeButt', 'name': 'Philip Le Butt', 'id': '155336073'}]",,,,
1313090285438722048,1313090285438722048,2020-10-05 14:14:54 CEST,2020-10-05,14:14:54,+0100,1001461029237178368,chaosjana1980,Chaosjana,,Autofreie Friedrichstraße! Ich ❤️ es! 🥳😍  https://t.co/FySxLnwPo1,de,[],[],['https://pbs.twimg.com/media/EjkIprDWoAM1v6R.jpg'],1,0,3,[],[],https://twitter.com/Chaosjana1980/status/1313090285438722048,False,,1,https://pbs.twimg.com/media/EjkIprDWoAM1v6R.jpg,,,,,,,[],,,,
1312757030302646272,1312757030302646272,2020-10-04 16:10:40 CEST,2020-10-04,16:10:40,+0100,1200001141494427648,sebastian_hurra,Sebastian 🙃,,"Es brummt wieder so langsam in der #Flaniermeile mit Weltformat, unserer geliebten #Friedrichstrasse  🚘 brumm brumm 🚘  #Verkehrswende kaput",de,[],[],[],0,0,6,"['flaniermeile', 'friedrichstrasse', 'verkehrswende']",[],https://twitter.com/Sebastian_hurra/status/1312757030302646272,False,https://twitter.com/BERLINER_KURIER/status/1312707798145421312,0,,,,,,,,[],,,,
1312726003840557056,1312726003840557056,2020-10-04 14:07:23 CEST,2020-10-04,14:07:23,+0100,121385153,hanswashere,Hans-Christian Höpcke,,Ihr findet die Flaniermeile #Friedrichstraße einen interessanten Verkehrsversuch? Dann schaut am Samstag aufm Tauentzien vorbei! #rasenstattrasen,de,[],[],[],0,4,6,"['friedrichstraße', 'rasenstattrasen']",[],https://twitter.com/HANSwashere/status/1312726003840557056,False,https://twitter.com/stadtfmenschen/status/1312709520611856384,0,,,,,,,,[],,,,
1312490056939003905,1312475420877438978,2020-10-03 22:29:49 CEST,2020-10-03,22:29:49,+0100,1076922409876365313,berlin_radler,berlin_radler,,"@HelgeBruhn @timomonochrom Immerhin haben wir uns mal auf n Kaffee in der angeblichen ""Flaniermeile"" Friedrichstraße getroffen. ... ;-)",de,[],[],[],1,0,0,[],[],https://twitter.com/berlin_radler/status/1312490056939003905,False,,0,,,,,,,,"[{'screen_name': 'HelgeBruhn', 'name': 'Maxiklin', 'id': '391894265'}, {'screen_name': 'timomonochrom', 'name': 'Timo (😷\U0001f9fc\U0001f9fd)', 'id': '1510342681'}]",,,,
1312412223827050497,1312351162771832832,2020-10-03 17:20:32 CEST,2020-10-03,17:20:32,+0100,1076922409876365313,berlin_radler,berlin_radler,,"@PhRakete @Mauerschauer @HalleVerkehrt Auf dem Trottoir an der Häuserwand trotten wie jeher, die Gewerbefläche hat Vorrang vor dem ""Flanieren"" auf der sogenannten ""#Flaniermeile"" #Friedrichstraße . Da hab selbst ich Radler Mitleid mit Fußgängern😳 (und Angst vor denen, die ohne zu gucken auf der Radspur latschen😱 )",de,[],[],[],0,0,4,"['flaniermeile', 'friedrichstraße']",[],https://twitter.com/berlin_radler/status/1312412223827050497,False,,0,,,,,,,,"[{'screen_name': 'PhRakete', 'name': 'Frau Rakete', 'id': '63707317'}, {'screen_name': 'Mauerschauer', 'name': 'goodnewseveryone', 'id': '1250906500513570819'}, {'screen_name': 'HalleVerkehrt', 'name': 'Halle Verkehrt #Moria2Evakuieren', 'id': '893034580411916288'}]",,,,
1312406839775186944,1312388791764619264,2020-10-03 16:59:08 CEST,2020-10-03,16:59:08,+0100,2949072563,lisette1701,Lisette,,"@Time_Out_Snaps Einfach so zum Bummeln und Spazierengehen?  Unsere „Flaniermeile“ #Friedrichstraße war auch ziemlich leer, außer einem gut besuchten Café Einstein und ein paar Radlern sah man kaum Menschen.",de,[],[],[],0,0,1,['friedrichstraße'],[],https://twitter.com/Lisette1701/status/1312406839775186944,False,,0,,,,,,,,"[{'screen_name': 'Time_Out_Snaps', 'name': 'Time Out Snaps', 'id': '2464647194'}]",,,,
1312402457100779524,1312402457100779524,2020-10-03 16:41:43 CEST,2020-10-03,16:41:43,+0100,1560114594,firenzesoundmap,Dr Antonella Radicchi,,On field at #Flaniermeile Friedrichstraße collecting #data in prep of my ⁦@TUBerlin⁩ Winter Semester course “Is #Berlin a #Walkable #city?”  https://t.co/2W16EaDV1V via @HUSHCITYapp  https://t.co/2W16EaDV1V,de,"[{'screen_name': 'tuberlin', 'name': 'tu berlin', 'id': '63449466'}, {'screen_name': 'hushcityapp', 'name': 'hush city app', 'id': '840637328896987137'}]","['https://map.opensourcesoundscapes.org/area-detail/4216', 'https://map.opensourcesoundscapes.org/area-detail/4216']",[],0,1,5,"['flaniermeile', 'data', 'berlin', 'walkable', 'city']",[],https://twitter.com/firenzesoundmap/status/1312402457100779524,False,,0,,,,,,,,[],,,,
1312351162771832832,1312351162771832832,2020-10-03 13:17:54 CEST,2020-10-03,13:17:54,+0100,1250906500513570819,mauerschauer,goodnewseveryone,,EILMELDUNG   Am heutigen 3. Oktober melden die Einzelhändler auf der #Friedrichstraße Umsatzeinbußen von 100 %. Und das bei schönstem sonnigen Wetter. Wann ist endlich Schluss mit dem Wahnsinn Flaniermeile?,de,[],[],[],5,9,155,['friedrichstraße'],[],https://twitter.com/Mauerschauer/status/1312351162771832832,False,,0,,,,,,,,[],,,,
1311933312102027265,1311933312102027265,2020-10-02 09:37:30 CEST,2020-10-02,09:37:30,+0100,4802902217,mohr_kathrin,Kathrin Mohr,,Autofreie Friedrichstraße heute Morgen: gerne mehr davon 🚲🌳#latetotheparty  https://t.co/6WzxWUyBMY,de,[],[],['https://pbs.twimg.com/media/EjTsZB-XYAApYNx.jpg'],1,4,37,['latetotheparty'],[],https://twitter.com/mohr_kathrin/status/1311933312102027265,False,,1,https://pbs.twimg.com/media/EjTsZB-XYAApYNx.jpg,,,,,,,[],,,,
1311820667306872832,1299920013000876035,2020-10-02 02:09:54 CEST,2020-10-02,02:09:54,+0100,2721329516,cmlerberlin,Critical-Mass-Berlin,,"Flaniermeile Friedrichstraße, 1. Oktober 2020, gegen 20:30 Uhr  https://t.co/UeRPewqYap",de,[],[],"['https://pbs.twimg.com/media/EjSEvc_WoAEI29V.jpg', 'https://pbs.twimg.com/media/EjSEzjmX0AAXylm.jpg', 'https://pbs.twimg.com/media/EjSE2SiWoAA__wk.jpg']",1,0,2,[],[],https://twitter.com/CMlerBerlin/status/1311820667306872832,False,,1,https://pbs.twimg.com/media/EjSEvc_WoAEI29V.jpg,,,,,,,[],,,,
1311713789671284741,1311560785991213056,2020-10-01 19:05:12 CEST,2020-10-01,19:05:12,+0100,1191425181295816704,verkehrsbeobac1,Verkehrswendepessimist,,"@SoWoBerlin @polizeiberlin Da könnt ihr mal sehen, wie gefährlich die #Flaniermeile in der #Friedrichstraße ist. Stellt euch vor, die #Feuerwehr muss da die Dinger erst beiseite schieben...  Achtung, Tweet kann Spuren von Ironie*/Sarkasmus*/Zynismus* enthalten. *Zutreffendes bitte selbst auswählen.",de,[],[],[],0,0,2,"['flaniermeile', 'friedrichstraße', 'feuerwehr']",[],https://twitter.com/Verkehrsbeobac1/status/1311713789671284741,False,,0,,,,,,,,"[{'screen_name': 'SoWoBerlin', 'name': 'SoWo', 'id': '986621313530912768'}, {'screen_name': 'polizeiberlin', 'name': 'Polizei Berlin', 'id': '2397974054'}]",,,,
1311376800174538758,1311371779605245957,2020-09-30 20:46:08 CEST,2020-09-30,20:46:08,+0100,211430950,neuimneuland,Schlag Sahne,,"Bareiß ist z.B. ein Wasserstoff-Verfechter (bedeutet: nichts tun und abwarten) und wetterte gegen autofreie Friedrichstraße. Bilger stand hinter den Bemühungen, der DUH die Gemeinnützigkeit zu entziehen, kommt zuuufälligerweise aus dem gleichen Wahlkreis wie Ex-VDA-Chef Wissmann.",de,[],[],[],0,0,5,[],[],https://twitter.com/NeuImNeuland/status/1311376800174538758,False,,0,,,,,,,,[],,,,
1311312097998000128,1311312097998000128,2020-09-30 16:29:01 CEST,2020-09-30,16:29:01,+0100,310862293,netzwege_go,Heiko Gothe,,Die autofreie #Friedrichstraße #Berlin Tag #41  https://t.co/BlrKNjzgOr,de,[],[],['https://pbs.twimg.com/media/EjK3ZprXYAIVCP-.jpg'],0,0,1,"['friedrichstraße', 'berlin']",[],https://twitter.com/netzwege_Go/status/1311312097998000128,False,,1,https://pbs.twimg.com/media/EjK3ZprXYAIVCP-.jpg,,,,,,,[],,,,
1311295946190454784,1311295946190454784,2020-09-30 15:24:50 CEST,2020-09-30,15:24:50,+0100,17965188,dasmiest,Frau Miest,,"Sagte ich schon, dass dieses autofreie Stück Friedrichstraße sehr, sehr toll ist? Können wir das bitte ausweiten? Weit, weit ausweiten?",de,[],[],[],0,0,4,[],[],https://twitter.com/dasmiest/status/1311295946190454784,False,,0,,,,,,,,[],,,,
1311226621211406336,1310844229086859265,2020-09-30 10:49:22 CEST,2020-09-30,10:49:22,+0100,19717731,felixzimmermann,Felix Zimmermann,,"@hatice_akyun @BerlinTempSchbg @RegBerlin ... tagtäglich zum Arbeitsplatz chauffiert wird. Würde der mal mit dem Rad fahren oder zu Fuß gehen, er würde vielleicht was unternehmen. Weil er das Chaos und die Gefahr miterleben würde. Maßnahmen wie das autofreie Stückchen Friedrichstraße sind so lächerlich gegen das, ...",de,[],[],[],1,0,0,[],[],https://twitter.com/felixzimmermann/status/1311226621211406336,False,,0,,,,,,,,"[{'screen_name': 'hatice_akyun', 'name': 'Hatice Akyün', 'id': '67280909'}, {'screen_name': 'BerlinTempSchbg', 'name': 'BerlinTempSchbg', 'id': '3256369731'}, {'screen_name': 'RegBerlin', 'name': 'Der Regierende Bürgermeister von Berlin', 'id': '875683644668604416'}]",,,,
1310913399790931968,1310909967873060864,2020-09-29 14:04:44 CEST,2020-09-29,14:04:44,+0100,797301476355928064,peakyblinders05,Chk,,@nulleberg Das ist die Friedrichstrasse Berlin oder? Da hat man doch Anfang des Monats eine autofreie Zone eingerichtet. Hat das sich so schnell zurück entwickelt?,de,[],[],[],0,0,1,[],[],https://twitter.com/PeakyBlinders05/status/1310913399790931968,False,,0,,,,,,,,"[{'screen_name': 'nulleberg', 'name': 'Frau Nulleberg (Differenziert gebildete Juristin)', 'id': '1005833251620052994'}]",,,,
1310903195833634818,1310903195833634818,2020-09-29 13:24:11 CEST,2020-09-29,13:24:11,+0100,1246049481348583425,zukunftfahrrad,ZukunftFahrrad,,"Auf der Radtour des Parlamentarischen Fahrradkreises ging es gestern um den #Fahrradboom &amp; #PopUpRadwege - in Theorie und Praxis! Nach Hause fährt es sich dann prima über die autofreie #Friedrichstraße 🌞 Danke an @profahrrad, @FahrradClub, @gero_storjohann und @Felix_Weisbrich!  https://t.co/MRkWZJ2dmF",de,"[{'screen_name': 'profahrrad', 'name': 'ziv', 'id': '109238409'}, {'screen_name': 'fahrradclub', 'name': 'adfc', 'id': '33557760'}, {'screen_name': 'gero_storjohann', 'name': 'gero storjohann', 'id': '20534846'}, {'screen_name': 'felix_weisbrich', 'name': 'felix weisbrich', 'id': '51187446'}]",[],"['https://pbs.twimg.com/media/EjFCCVlWAAElFgU.jpg', 'https://pbs.twimg.com/media/EjFCCVlWkAEADkv.jpg']",0,4,9,"['fahrradboom', 'popupradwege', 'friedrichstraße']",[],https://twitter.com/ZukunftFahrrad/status/1310903195833634818,False,,1,https://pbs.twimg.com/media/EjFCCVlWAAElFgU.jpg,,,,,,,[],,,,
1310636400795148288,1310636400795148288,2020-09-28 19:44:03 CEST,2020-09-28,19:44:03,+0100,1076922409876365313,berlin_radler,berlin_radler,,"#Flaniermeile #Friedrichstraße @jelbi @BVG_Kampagne Stellplätze für #Bordsteinschwalben in den Seitenstraßen hier : Mohrenstraße). ""It´s so shiny!"" 🐿️ Aber warum?  https://t.co/KYH1Htktiw",de,"[{'screen_name': 'jelbi', 'name': 'jelbi jos', 'id': '35197156'}, {'screen_name': 'bvg_kampagne', 'name': 'weil wir dich lieben', 'id': '2913614824'}]",[],['https://pbs.twimg.com/media/EjBQSNtWAAEsG4Q.jpg'],2,0,4,"['flaniermeile', 'friedrichstraße', 'bordsteinschwalben']",[],https://twitter.com/berlin_radler/status/1310636400795148288,False,,1,https://pbs.twimg.com/media/EjBQSNtWAAEsG4Q.jpg,,,,,,,[],,,,
1310634587861725187,1310634587861725187,2020-09-28 19:36:50 CEST,2020-09-28,19:36:50,+0100,972473795066949632,jochen_berlin,Jochen Berlin,,"Nach Jahren der Diskussion, nach vielen Gutachten und Anhörungen ist in Berlin die Flaniermeile von Morgen entstanden. Die Friedrichstrasse ist autofrei und weist in die Zukunft. Das Bild zeigt das Elend aller akademischen Utopien: sie sind in der Realität halt irgendwie Scheiße",de,[],[],[],1,2,7,[],[],https://twitter.com/jochen_berlin/status/1310634587861725187,False,https://twitter.com/Tobias_B/status/1310622366716882945,0,,,,,,,,[],,,,
1310222138247393288,1310222138247393288,2020-09-27 16:17:55 CEST,2020-09-27,16:17:55,+0100,954096649932034048,asltf,André 🏃🚴 🐱,,"Zum Glück hat der @derautosenator alles Fest im Griff und plant sicher schon die nächsten Kontrollen gegen diese Radrambos auf der ""Flaniermeile"" Friedrichstraße",de,"[{'screen_name': 'derautosenator', 'name': 'senatsverwaltung für innerstädtische autobahnen', 'id': '1301938805730091008'}]",[],[],2,0,11,[],[],https://twitter.com/asltf/status/1310222138247393288,False,https://twitter.com/polizeiberlin/status/1310167320023756800,0,,,,,,,,[],,,,
1310155202767523840,1310155202767523840,2020-09-27 11:51:56 CEST,2020-09-27,11:51:56,+0100,1200001141494427648,sebastian_hurra,Sebastian 🙃,,"Vox populi sagt: #Flaniermeile #Friedrichstrasse sollte ein  🥁🥁🥁🥁🥁🥁🥁🥁🥁  🛺Verkehrsübungsplatz🚛🛴🏎🦽🏍🚗🚎🚐🚜🛸  werden, um die bisher maue Akzeptanz in 1 glitzernden Erfolg zu verwandeln. Dann mal los!  @DasselVon @SenUVKBerlin @KohlmeierSPD",de,"[{'screen_name': 'dasselvon', 'name': 'stephan von dassel', 'id': '732924045524668416'}, {'screen_name': 'senuvkberlin', 'name': 'senatsverwaltung für umwelt, verkehr & klimaschutz', 'id': '884428257617215489'}, {'screen_name': 'kohlmeierspd', 'name': 'sven kohlmeier', 'id': '420502434'}]",[],[],1,1,3,"['flaniermeile', 'friedrichstrasse']",[],https://twitter.com/Sebastian_hurra/status/1310155202767523840,False,https://twitter.com/Sebastian_hurra/status/1309790758308904961,0,,,,,,,,[],,,,
1310117810903932928,1310117810903932928,2020-09-27 09:23:21 CEST,2020-09-27,09:23:21,+0100,1021086123156787201,steffen_siegel,Steffen Siegel,,"Der Wissenschaftsteil der @FAZnet vom Sonntag über die autofreie Stadt und Hermann Knoflachers Meinung zur jüngst umgewidmeten Berliner #Friedrichstraße. Sehr, sehr lesenswert.  #Autofrei #21Jahrhundert   https://t.co/oCnTFTf38h",de,"[{'screen_name': 'faznet', 'name': 'frankfurter allgemeine', 'id': '18047862'}]",['https://zeitung.faz.net/fas/wissenschaft/'],[],0,1,3,"['friedrichstraße', 'autofrei', '21jahrhundert']",[],https://twitter.com/steffen_siegel/status/1310117810903932928,False,,0,,,,,,,,[],,,,
1309809946549202946,1309809946549202946,2020-09-26 13:00:01 CEST,2020-09-26,13:00:01,+0100,234688983,bvg_ubahn,BVG U-Bahn,,"Frei von Autos, aber nicht frei von Mobilität Seit dem 23.09. sind 4 Jelbi-Punkte auf der Flaniermeile Friedrichstraße am Start! Dies sind die ersten komplett anbieteroffenen Punkte, die für Fahrräder, Tretroller und Motorroller genutzt werden können. #BVG #Jelbi  https://t.co/q6XtUoBaKD",de,[],[],['https://pbs.twimg.com/media/Ei1hNG2XsAEnFqd.jpg'],1,5,28,"['bvg', 'jelbi']",[],https://twitter.com/BVG_Ubahn/status/1309809946549202946,False,,1,https://pbs.twimg.com/media/Ei1hNG2XsAEnFqd.jpg,,,,,,,[],,,,
1309790758308904961,1309790758308904961,2020-09-26 11:43:46 CEST,2020-09-26,11:43:46,+0100,1200001141494427648,sebastian_hurra,Sebastian 🙃,,Nix los auf der #Flaniermeile #Friedrichstrasse! Wie retten wir den Bums und kriegen ihn voll? Ab sofort wird es 1...:,de,[],[],[],5,5,10,"['flaniermeile', 'friedrichstrasse']",[],https://twitter.com/Sebastian_hurra/status/1309790758308904961,False,,0,,,,,,,,[],,,,
1309540294338260995,1309539083614597125,2020-09-25 19:08:30 CEST,2020-09-25,19:08:30,+0100,58530265,rekrut_k,K_twt⁷ ❄️,,"Wenn der autofreie Bereich nicht bis zur U+S Friedrichstraße ausgedehnt wird, sehe ich keinen Sinn, dort noch mal hin zu gehen",de,[],[],[],1,0,0,[],[],https://twitter.com/Rekrut_K/status/1309540294338260995,False,,0,,,,,,,,[],,,,
1309443200818577412,1309443200818577412,2020-09-25 12:42:42 CEST,2020-09-25,12:42:42,+0100,310862293,netzwege_go,Heiko Gothe,,Die autofreie #Friedrichstrasse #Berlin Tag #36 heute mit #FridaysForFuture Fahrraddemo  https://t.co/xsT38rvMvK,de,[],[],['https://pbs.twimg.com/media/EiwTpnPXcAATolZ.jpg'],0,0,2,"['friedrichstrasse', 'berlin', 'fridaysforfuture']",[],https://twitter.com/netzwege_Go/status/1309443200818577412,False,,1,https://pbs.twimg.com/media/EiwTpnPXcAATolZ.jpg,,,,,,,[],,,,
1309419376278466562,1309419376278466562,2020-09-25 11:08:01 CEST,2020-09-25,11:08:01,+0100,1200001141494427648,sebastian_hurra,Sebastian 🙃,,#Flaniermeile #Friedrichstrasse ist 1 voller Erfolg  Immerhin bekommen die armen Bäume im Sperrmüllpott was zu trinken heute,de,[],[],[],0,1,4,"['flaniermeile', 'friedrichstrasse']",[],https://twitter.com/Sebastian_hurra/status/1309419376278466562,False,https://twitter.com/KohlmeierSPD/status/1309418519772225539,0,,,,,,,,[],,,,
